Avg_Timestamp,Source,N_Objects,Avg_Speed,Avg_Acceleration,Approaching,Accelerating,Group
1723801711072,2,1,4.2840595,0.275957,0,0,222000
1723801711072,3,2,7.21622465,0.19888623,1,1,222000
1723801711072,3,13,1.06481156,0.2046540163882863,0,0,222000
1723801711171,2,2,0.98777985,0.6997681503585182,1,1,222000
1723801711171,2,1,4.461203,0.83644336,0,0,222000
1723801711171,3,3,6.961691766666667,0.062548972,1,1,222000
1723801711171,3,13,1.0706598469230768,0.1126218794152093,0,0,222000
1723801711380,2,2,1.1595587,0.7234058503585182,1,1,222000
1723801711380,2,1,4.618361,0.89295137,0,0,222000
1723801711573,2,2,1.26855115,0.7075532503585182,1,1,222000
1723801711573,2,1,4.733616,0.9068124,0,0,222000
1723801711573,3,3,6.895312433333333,0.2402932583333333,1,1,222000
1723801711573,3,13,1.0251622176923076,0.1173810513953863,0,0,222000
1723801711775,2,1,4.718289,0.16513517,0,0,222000
1723801711775,2,2,1.42220415,0.7152319003585182,1,1,222000
1723801711876,2,2,1.447683,0.6218819503585182,1,1,222000
1723801711876,2,1,4.6741166,0.15187207,0,0,222000
1723801711876,3,3,6.858028766666667,0.148643675,1,1,222000
1723801711876,3,12,1.13517897,0.0935253563926898,0,0,222000
1723801712086,3,3,6.941129,0.2881021766666666,1,1,222000
1723801712086,3,12,1.1101638333333332,0.0220530404448101,0,0,222000
1723801712086,2,2,1.68982277,0.9361869,1,1,222000
1723801712086,2,1,4.8653,0.39583483,0,0,222000
1723801712266,3,3,7.043002,0.46134975,1,1,222000
1723801712266,3,13,1.2002393784615384,0.0524283761382863,0,0,222000
1723801712266,2,2,1.9743114,1.58050355,1,1,222000
1723801712266,2,1,4.9240737,0.39215815,0,0,222000
1723801712382,3,12,1.2320031608333333,0.1512642871323101,0,0,222000
1723801712382,3,3,6.9555295,0.1951614916666666,1,1,222000
1723801712568,3,3,6.960445466666666,0.1918373433333333,1,1,222000
1723801712568,3,12,1.20503158,0.1032640405839768,0,0,222000
1723801712568,2,3,2.0811647333333334,1.1524047466666667,1,1,222000
1723801712568,2,1,4.958652,0.30583444,0,0,222000
1723801712786,3,3,7.023457166666667,0.0967518389999999,1,1,222000
1723801712786,3,12,1.2040737133333337,0.0416949195073101,0,0,222000
1723801712879,2,1,4.993332,0.13074964,0,0,222000
1723801712879,2,3,2.399820866666667,1.06898328,1,1,222000
1723801712879,3,3,6.975693,0.1094517666666666,1,1,222000
1723801712879,3,12,1.1659249533333331,0.1407047275073101,0,0,222000
1723801712968,3,3,7.054305533333333,0.1273091933333333,1,1,222000
1723801712968,3,12,1.1648895033333333,0.1403098779239768,0,0,222000
1723801712968,2,3,2.399820833333333,0.7030479100000001,1,1,222000
1723801712968,2,1,4.993332,0.10803325,0,0,222000
1723801713189,2,1,5.025794,0.14634849,0,0,222000
1723801713189,3,3,6.927931766666667,0.359675894,1,1,222000
1723801713189,3,12,1.1453137083333331,0.0799256646023101,0,0,222000
1723801713189,2,3,2.7164289666666668,1.0495881,1,1,222000
1723801713368,2,1,5.0543456,0.16209325,0,0,222000
1723801713368,2,3,2.8431181,1.0722364,1,1,222000
1723801713368,3,3,6.939463866666666,0.121617312,1,1,222000
1723801713368,3,12,1.1143971533333332,0.1367519824989768,0,0,222000
1723801713586,2,3,2.8930929666666665,0.3681644433333333,1,1,222000
1723801713586,2,1,5.0693655,0.093128614,0,0,222000
1723801713688,3,3,7.0777386,0.3008142966666666,1,1,222000
1723801713688,3,12,1.0775626141666663,0.0863130206464768,0,0,222000
1723801713688,2,3,2.9984211000000003,0.5442433566666667,1,1,222000
1723801713688,2,2,7.309813,0.093793435,0,0,222000
1723801713867,2,3,3.0799887,0.6167763933333333,1,1,222000
1723801713867,2,2,7.17568515,0.43355483,0,0,222000
1723801713867,3,12,1.0752088125,0.0521714752598101,0,0,222000
1723801713867,3,3,7.0951379,0.1287104076666666,1,1,222000
1723801714086,2,3,3.188364366666667,0.3919356333333332,1,1,222000
1723801714086,2,2,6.9600475,0.9312685122,0,0,222000
1723801714179,3,3,7.160527533333333,0.0278706833333333,1,1,222000
1723801714179,3,12,1.0532216958333334,0.0953705774032268,0,0,222000
1723801714179,2,3,3.2258576,0.2734859333333333,1,1,222000
1723801714179,2,2,6.888458999999999,0.95577451785,0,0,222000
1723801714364,3,3,7.185732000000001,0.0151285566666666,1,1,222000
1723801714364,3,12,1.0120379333333334,0.1996869746844768,0,0,222000
1723801714592,3,3,7.277869899999999,0.3030669833333333,1,1,222000
1723801714592,3,12,0.8596167366666666,0.5460748936906268,0,0,222000
1723801714769,2,1,5.1054173,0.00027067246,0,0,222000
1723801714769,2,3,4.223256833333333,2.682350566666667,1,1,222000
1723801714769,3,12,0.8420262033333333,0.3100205842682979,0,0,222000
1723801714769,3,3,7.265205899999999,0.0864833866666666,1,1,222000
1723801714867,3,4,5.772747,0.1135420624999999,1,1,222000
1723801714867,3,12,0.8436806249999999,0.1538884056251784,0,0,222000
1723801714867,2,3,4.2482713,2.0512806,1,1,222000
1723801714867,2,1,5.1054173,0.00023081597,0,0,222000
1723801715078,2,3,4.4558988,0.8405408666666667,1,1,222000
1723801715078,2,1,5.1054173,2.7702717e-05,0,0,222000
1723801715176,3,12,0.8141431841666668,0.0694713336299232,0,0,222000
1723801715176,3,4,5.735392025,0.027752191,1,1,222000
1723801715176,2,3,4.496591166666668,0.66275359,1,1,222000
1723801715176,2,1,5.1054173,1.3197641e-06,0,0,222000
1723801715374,3,4,5.73422436,0.0532028524999999,1,1,222000
1723801715374,3,12,0.7882062108333333,0.1240431851124005,0,0,222000
1723801715374,2,3,4.618941266666667,0.4882673086666667,1,1,222000
1723801715374,2,1,5.1054177,6.9248026e-06,0,0,222000
1723801715477,2,3,4.6558068666666665,0.4819529446666666,1,1,222000
1723801715477,2,1,5.1054177,5.2524897e-06,0,0,222000
1723801715682,3,12,0.7606211233333333,0.1039063334003175,0,0,222000
1723801715682,3,4,5.784032625,0.1188951799999999,1,1,222000
1723801715872,2,0,0.0,0.0,0,0,222000
1723801715872,2,3,4.778996033333334,0.23867114331,1,1,222000
1723801715872,3,4,5.82633145,0.11521090625,1,1,222000
1723801715872,3,12,0.5896923941666666,0.7143588734756117,0,0,222000
1723801716089,3,4,5.697799575,0.4556892474999999,1,1,222000
1723801716089,3,13,0.4788220169230769,0.3944482436883338,0,0,222000
1723801716186,3,4,5.83485905,0.06920387,1,1,222000
1723801716186,3,13,0.4736371138461538,0.2316590942846067,0,0,222000
1723801716186,2,3,4.9370517666666665,0.44444787615,1,1,222000
1723801716186,2,0,0.0,0.0,0,0,222000
1723801716365,2,0,0.0,0.0,0,0,222000
1723801716365,2,3,4.992643833333333,0.3634191320653333,1,1,222000
1723801716365,3,13,0.4505602669230769,0.1077013646987512,0,0,222000
1723801716365,3,4,5.812026275,0.1516816909999999,1,1,222000
1723801716585,3,4,5.80857675,0.0407127774999999,1,1,222000
1723801716585,3,13,0.4487927315384615,0.0023480724155558,0,0,222000
1723801716678,3,4,5.865734809999999,0.1925270669999999,1,1,222000
1723801716678,3,13,0.426984426923077,0.0731335036140174,0,0,222000
1723801716678,2,3,4.372648833333334,0.3570357666666666,1,1,222000
1723801716678,2,0,0.0,0.0,0,0,222000
1723801717074,2,3,4.422394066666667,0.2026882666666666,1,1,222000
1723801717074,2,1,8.978366,0.321092,0,0,222000
1723801717074,3,4,5.9279543,0.25256524825,1,1,222000
1723801717074,3,13,0.371745413076923,0.1869101313592482,0,0,222000
1723801717164,2,3,4.408063033333334,0.1183663833333333,1,1,222000
1723801717164,2,1,9.01705,0.385745,0,0,222000
1723801717164,3,4,5.95126205,0.302861176,1,1,222000
1723801717164,3,13,0.3686275184615384,0.1417330377981712,0,0,222000
1723801717382,2,0,0.0,0.0,0,0,222000
1723801717382,2,3,4.4538571000000005,0.1590995061333333,1,1,222000
1723801717476,3,4,6.013956449999999,0.148263567875,1,1,222000
1723801717476,3,13,0.3654815623076922,0.0071891651368943,0,0,222000
1723801717476,2,3,4.457353433333334,0.14343876,1,1,222000
1723801717476,2,0,0.0,0.0,0,0,222000
1723801717566,2,3,4.462291666666666,0.1148436966666666,1,1,222000
1723801717566,2,0,0.0,0.0,0,0,222000
1723801717566,3,4,6.140066749999999,0.4784194685,1,1,222000
1723801717566,3,13,0.3661011138461539,0.0018702150037317,0,0,222000
1723801717782,2,3,4.368399066666666,0.2955485433333333,1,1,222000
1723801717782,2,0,0.0,0.0,0,0,222000
1723801717880,2,0,0.0,0.0,0,0,222000
1723801717880,2,3,4.3734344,0.2914791266666667,1,1,222000
1723801717880,3,4,5.96560657,0.441011522,1,1,222000
1723801717880,3,12,0.36893455,0.0141028844217813,0,0,222000
1723801718185,3,4,6.027302245,0.1620783735,1,1,222000
1723801718185,3,11,0.3355327527272727,0.0347900096385826,0,0,222000
1723801718185,2,3,4.3885862,0.1062595733333333,1,1,222000
1723801718185,2,0,0.0,0.0,0,0,222000
1723801718364,2,3,4.3589953,0.0931947256666666,1,1,222000
1723801718364,3,4,6.045043745,0.1598453024999999,1,1,222000
1723801718364,3,11,0.335204589090909,0.0257306960918398,0,0,222000
1723801718364,2,0,0.0,0.0,0,0,222000
1723801718462,2,0,0.0,0.0,0,0,222000
1723801718462,2,3,4.343969466666667,0.1425785886666666,1,1,222000
1723801718581,3,4,6.00568937,0.051749365875,1,1,222000
1723801718581,3,11,0.5209832818181819,0.0407744966687119,0,0,222000
1723801718769,3,4,5.983141345,0.0863823153999999,1,1,222000
1723801718769,3,11,0.5245920090909091,0.0174471012686577,0,0,222000
1723801718769,2,3,4.341082866666667,0.0621250239999999,1,1,222000
1723801718769,2,0,0.0,0.0,0,0,222000
1723801718870,2,3,4.344016766666667,0.060759996,1,1,222000
1723801718870,2,0,0.0,0.0,0,0,222000
1723801719074,3,3,7.8699811,0.1360695633333333,1,1,222000
1723801719074,3,11,0.4628153,0.154599906223667,0,0,222000
1723801719176,2,0,0.0,0.0,0,0,222000
1723801719176,2,3,4.288528633333334,0.1162410933333333,1,1,222000
1723801719176,3,3,7.906249666666667,0.3198399066666667,1,1,222000
1723801719176,3,11,0.4576065545454545,0.1259009252848196,0,0,222000
1723801719374,3,11,0.4131469909090908,0.1657696554849765,0,0,222000
1723801719374,2,3,4.2884632,0.0402682243333333,1,1,222000
1723801719374,2,0,0.0,0.0,0,0,222000
1723801719374,3,3,7.918256566666666,0.1595201103333333,1,1,222000
1723801719575,2,4,5.14485715,0.02063122015,1,1,222000
1723801719575,2,0,0.0,0.0,0,0,222000
1723801719575,3,3,7.889992799999999,0.0368494516666666,1,1,222000
1723801719575,3,11,0.4109855545454545,0.0823719390587134,0,0,222000
1723801719680,2,0,0.0,0.0,0,0,222000
1723801719680,2,4,5.034187625,0.3666657990999999,1,1,222000
1723801719868,2,4,5.042556825,0.241461410275,1,1,222000
1723801719868,2,0,0.0,0.0,0,0,222000
1723801719868,3,3,8.024644566666666,0.3851614233333333,1,1,222000
1723801719868,3,11,0.347522409090909,0.179421931349157,0,0,222000
1723801720062,2,5,5.17575542,0.2574876552,1,1,222000
1723801720062,2,0,0.0,0.0,0,0,222000
1723801720184,3,3,8.074798666666666,0.145084848,1,1,222000
1723801720184,3,11,0.2991892090909091,0.1639172533341795,0,0,222000
1723801720372,2,5,5.13005764,0.1578934787314,1,1,222000
1723801720372,2,0,0.0,0.0,0,0,222000
1723801720372,3,3,8.167388333333333,0.4710382596666666,1,1,222000
1723801720372,3,11,0.2558649363636363,0.2156369006553135,0,0,222000
1723801720575,2,4,5.0704016,0.054693345,1,1,222000
1723801720575,2,1,8.833107,0.2552582,0,0,222000
1723801720575,3,3,8.279956,0.58617693,1,1,222000
1723801720575,3,11,0.2075210272727272,0.2302293544185673,0,0,222000
1723801720761,3,3,8.296796666666667,0.3003213816666666,1,1,222000
1723801720761,3,11,0.1831961909090909,0.2038188997988816,0,0,222000
1723801720873,3,2,8.2899525,0.3550086535,1,1,222000
1723801720873,3,11,0.1831961927272727,0.1236641134723577,0,0,222000
1723801720873,2,5,4.147390079999999,0.3488010296,1,1,222000
1723801720873,2,1,9.25687,1.162041,0,0,222000
1723801721074,3,11,0.1604741836363636,0.0737659696915449,0,0,222000
1723801721074,3,2,8.432051999999999,0.556284635,1,1,222000
1723801721074,2,5,4.28284274,0.3077358340000001,1,1,222000
1723801721074,2,1,9.474136,1.1993533,0,0,222000
1723801721165,3,2,8.29650525,0.0392267249999999,1,1,222000
1723801721165,3,11,0.1448248109090908,0.1324584353279085,0,0,222000
1723801721165,2,5,4.259619766,0.3733658119999999,1,1,222000
1723801721165,2,1,9.564953,1.1415524,0,0,222000
1723801721388,3,2,8.5559555,0.7771695599999999,1,1,222000
1723801721388,3,11,0.1359774745454545,0.070915922782454,0,0,222000
1723801721388,2,5,4.21435884,0.043707742,1,1,222000
1723801721388,2,1,9.703692,0.6287563,0,0,222000
1723801721567,3,12,0.1760321791666666,0.0109488341589161,0,0,222000
1723801721567,2,1,9.985859,1.2263943,0,0,222000
1723801721567,3,2,8.514015,0.39242725,1,1,222000
1723801721567,2,6,3.6264046,0.6253930916666667,1,1,222000
1723801721780,3,2,8.435718,0.2532895149999999,1,1,222000
1723801721780,3,12,0.1759225266666666,0.0048541704327505,0,0,222000
1723801721872,3,2,8.542469,0.1132045949999999,1,1,222000
1723801721872,3,12,0.1818071633333333,0.0111246202660838,0,0,222000
1723801722074,2,7,2.9276109942857147,0.5312940670025557,1,1,222000
1723801722074,2,1,10.273657,0.86351514,0,0,222000
1723801722341,3,12,0.1994675541666667,0.0197005117752505,0,0,222000
1723801722341,3,2,8.300218000000001,0.262525055,1,1,222000
1723801722341,2,7,2.8836816285714284,0.2093437195168414,1,1,222000
1723801722341,2,1,10.362385,0.47691166,0,0,222000
1723801722480,2,7,2.7983493628571425,0.3558307438025557,1,1,222000
1723801722480,2,0,0.0,0.0,0,0,222000
1723801722580,2,7,2.8286932,0.1613241877024843,1,1,222000
1723801722580,2,0,0.0,0.0,0,0,222000
1723801722580,3,2,8.325980999999999,0.207798015,1,1,222000
1723801722580,3,11,0.2168181545454545,0.0532254001266369,0,0,222000
1723801722764,3,2,8.164773499999999,0.51271247,1,1,222000
1723801722764,3,11,0.2265765,0.0619820301266369,0,0,222000
1723801722978,2,0,0.0,0.0,0,0,222000
1723801722978,2,8,3.09482879,0.3632916326496975,1,1,222000
1723801722978,3,2,8.2066795,0.1306371,1,1,222000
1723801722978,3,12,0.3562494833333333,0.0621803784494171,0,0,222000
1723801723070,3,2,8.195024,0.15520508,1,1,222000
1723801723070,3,12,0.3625406416666667,0.0668518763660838,0,0,222000
1723801723070,2,8,3.1433916525,0.2965794298746975,1,1,222000
1723801723070,2,0,0.0,0.0,0,0,222000
1723801723168,3,12,0.361995475,0.0478302921994171,0,0,222000
1723801723168,3,2,8.235684,0.0228048415,1,1,222000
1723801723380,2,8,3.04858549,0.1853502022621975,1,1,222000
1723801723380,2,0,0.0,0.0,0,0,222000
1723801723380,3,2,8.2317055,0.0323225485,1,1,222000
1723801723380,3,12,0.3584909058333334,0.0129361535172494,0,0,222000
1723801723470,3,2,8.213565,0.088665761,1,1,222000
1723801723470,3,12,0.355761435,0.0287509843589161,0,0,222000
1723801723470,2,8,3.117327115,0.1418382731770524,1,1,222000
1723801723470,2,0,0.0,0.0,0,0,222000
1723801723564,3,2,8.20381375,0.1434962619999999,1,1,222000
1723801723564,3,12,0.3532777333333333,0.0353403618005828,0,0,222000
1723801723564,2,7,3.511368868571428,0.2322715896614285,1,1,222000
1723801723564,2,0,0.0,0.0,0,0,222000
1723801723782,2,0,0.0,0.0,0,0,222000
1723801723782,2,7,3.5123102400000006,0.0459718563928571,1,1,222000
1723801723782,3,12,0.3609901083333333,0.0150770252827505,0,0,222000
1723801723782,3,2,8.1934425,0.0928364174999999,1,1,222000
1723801723874,3,2,8.183511,0.059506097,1,1,222000
1723801723874,3,12,0.358899,0.0271025246994171,0,0,222000
1723801723874,2,7,3.5407157471428574,0.09796154426,1,1,222000
1723801723874,2,0,0.0,0.0,0,0,222000
1723801724089,3,2,8.170817,0.0616541165,1,1,222000
1723801724089,3,12,0.3691549066666666,0.0325434756910838,0,0,222000
1723801724184,3,2,8.157482,0.113662585,1,1,222000
1723801724184,3,12,0.3733787483333333,0.0344401116994171,0,0,222000
1723801724365,2,0,0.0,0.0,0,0,222000
1723801724365,2,7,3.6375986,0.0852587448571428,1,1,222000
1723801724365,3,2,8.0801408,0.3777221349999999,1,1,222000
1723801724365,3,12,0.3726748483333333,0.0119731620327505,0,0,222000
1723801724461,2,7,3.631226928571429,0.1434846715,1,1,222000
1723801724461,2,0,0.0,0.0,0,0,222000
1723801724675,3,2,7.98702335,0.29386225,1,1,222000
1723801724675,3,12,0.3728202983333333,0.0071517966339161,0,0,222000
1723801724675,2,7,3.686736014285714,0.1463906965428571,1,1,222000
1723801724675,2,0,0.0,0.0,0,0,222000
1723801724875,3,12,0.3709121316666666,0.0116934745505828,0,0,222000
1723801724875,3,2,7.99016965,0.023766622,1,1,222000
1723801724875,2,7,3.6443350571428574,0.1004183347199999,1,1,222000
1723801724875,2,0,0.0,0.0,0,0,222000
1723801725075,3,2,7.990283,0.021781426,1,1,222000
1723801725075,3,12,0.3642341566666667,0.0264018919589161,0,0,222000
1723801725075,2,7,3.616651192857143,0.1263620270828571,1,1,222000
1723801725075,2,0,0.0,0.0,0,0,222000
1723801725171,2,7,3.636639128571428,0.0289281544157142,1,1,222000
1723801725171,2,1,11.381748,0.0,0,0,222000
1723801725378,3,12,0.355095265,0.0308593117614161,0,0,222000
1723801725378,3,2,7.929376,0.205408635,1,1,222000
1723801725576,2,1,11.671637,0.851854,0,0,222000
1723801725576,2,5,2.613575272,0.316565088,1,1,222000
1723801725676,2,5,2.600561292,0.2800721668,1,1,222000
1723801725676,2,1,11.671637,0.49739337,0,0,222000
1723801725676,3,3,8.351409833333333,0.1649555706666667,1,1,222000
1723801725676,3,12,0.3304898083333333,0.0586420057172495,0,0,222000
1723801725865,3,3,8.393993333333333,0.3024896009999999,1,1,222000
1723801725865,3,12,0.3192989583333332,0.0557451321339161,0,0,222000
1723801726074,3,12,0.3134655,0.0344999319672494,0,0,222000
1723801726074,3,3,8.423918133333332,0.1627276741999999,1,1,222000
1723801726074,2,5,2.543892788,0.141142942,1,1,222000
1723801726074,2,2,10.2847205,0.0523005535,0,0,222000
1723801726180,3,3,8.4261248,0.0862815493333333,1,1,222000
1723801726180,3,12,0.31078405,0.0310857961755828,0,0,222000
1723801726378,2,5,2.52634464,0.0681596887999999,1,1,222000
1723801726378,2,1,11.671637,0.0003465428,0,0,222000
1723801726477,3,3,8.521928133333333,0.3494779329333333,1,1,222000
1723801726477,2,5,2.43717134,0.2529388646,1,1,222000
1723801726477,2,1,11.671637,0.0022446474,0,0,222000
1723801726477,3,12,0.30043095,0.0312285254672495,0,0,222000
1723801726662,3,12,0.2483128249999999,0.1944353352589161,0,0,222000
1723801726662,3,3,8.4882391,0.03143243,1,1,222000
1723801726877,3,12,0.2413761583333332,0.1149941342701661,0,0,222000
1723801726877,2,5,2.40094929,0.14797192324,1,1,222000
1723801726877,3,3,8.522263866666668,0.0765143839999999,1,1,222000
1723801726877,2,2,10.63201,0.4191412,0,0,222000
